Date,Open,High,Low,Close,Volume,Adj Close
2010-05-03,33.68,33.96,33.40,33.59,8863200,33.59
2010-04-30,34.97,34.99,33.56,33.60,12735800,33.60
2010-04-29,35.27,35.56,34.54,34.96,10958300,34.96
2010-04-28,35.48,35.61,35.05,35.47,5290000,35.47
2010-04-27,35.91,36.00,35.19,35.34,6938700,35.34
2010-04-26,36.21,36.35,35.99,36.15,5610500,36.15
2010-04-23,35.84,36.29,35.72,36.25,6528500,36.25
2010-04-22,35.41,36.02,35.00,35.97,11650000,35.97
2010-04-21,34.80,35.09,34.79,34.92,6889200,34.92
2010-04-20,34.19,35.14,34.10,34.93,8632000,34.93
2010-04-19,33.81,34.20,33.32,33.82,6817200,33.82
2010-04-16,34.54,34.58,33.53,34.00,12718300,34.00
2010-04-15,35.09,35.10,34.17,34.39,9548000,34.39
2010-04-14,34.63,35.04,34.57,35.02,5037400,35.02
2010-04-13,34.86,35.09,34.51,34.75,5825700,34.75
2010-04-12,35.42,35.54,34.91,35.02,5690600,35.02
2010-04-09,34.57,35.47,34.44,35.47,7205500,35.47
2010-04-08,35.03,35.08,34.63,34.94,5726800,34.94
2010-04-07,35.56,35.64,34.95,35.06,6632100,35.06
2010-04-06,35.56,35.93,35.55,35.70,4211400,35.70
2010-04-05,35.68,36.07,35.66,35.99,5267100,35.99
2010-04-01,35.54,35.88,35.24,35.74,5467700,35.74
2010-03-31,35.62,35.70,35.27,35.37,4436700,35.37
2010-03-30,35.78,35.90,35.29,35.68,3469800,35.68
2010-03-29,35.60,36.01,35.60,35.74,5055700,35.74
2010-03-26,35.85,36.11,35.25,35.51,6049100,35.51
2010-03-25,36.66,36.79,35.86,35.87,6566400,35.87
2010-03-24,37.12,37.30,36.48,36.51,16778000,36.51
2010-03-23,35.26,35.42,34.69,35.22,8504500,35.22
2010-03-22,34.61,35.06,34.60,34.95,4895900,34.95
2010-03-19,35.86,35.95,34.50,34.67,16351100,34.67
2010-03-18,35.72,35.95,35.56,35.75,4227000,35.75
2010-03-17,35.61,36.08,35.45,35.49,8350000,35.49
2010-03-16,35.46,35.68,34.93,35.02,5818800,35.02
2010-03-15,35.15,35.56,35.00,35.49,3933100,35.49
